iter	Logloss
213	0.2328429393
214	0.2327915014
215	0.2327367608
216	0.2326767188
217	0.2326311919
218	0.2325841576
219	0.2325366322
220	0.2324899028
221	0.2324348234
222	0.2323997467
223	0.2323579968
224	0.2323131982
225	0.2322673665
226	0.2322159116
227	0.2321616791
228	0.2321106815
229	0.2320747749
230	0.2320732675
231	0.2320214231
232	0.2319906654
233	0.2319434448
234	0.231887942
235	0.2318339296
236	0.2317926031
237	0.2317226869
238	0.2316789553
239	0.2316272803
240	0.2316023489
241	0.2315405624
242	0.2315050623
243	0.2314538446
244	0.2314122301
245	0.2313714457
246	0.2313245807
247	0.2312732783
248	0.2312346957
249	0.2311906423
250	0.2311587837
251	0.2311133245
252	0.2310674758
253	0.2310303498
254	0.2310010486
255	0.2309584349
256	0.2309285071
257	0.2308839118
258	0.2308266814
259	0.2307853379
260	0.2307545633
261	0.2307075967
262	0.2306703013
263	0.2306349028
264	0.2305922552
265	0.2305507932
266	0.2305135486
267	0.2304741699
268	0.2304373487
269	0.2303859615
270	0.230340875
271	0.2303097955
272	0.230269536
273	0.2302263804
274	0.2301695056
275	0.230125266
276	0.2300759791
277	0.2300390901
278	0.2300053853
279	0.2299546588
280	0.2299075567
281	0.2298755118
282	0.2298371662
283	0.2297990239
284	0.2297646586
285	0.2297277696
286	0.2296873577
287	0.2296473015
288	0.2296237251
289	0.2295827374
290	0.2295583141
291	0.2295138543
292	0.2294731714
293	0.2294391279
294	0.2294158224
295	0.2293551199
296	0.2293221434
297	0.2292724162
298	0.2292298871
299	0.2291870702
300	0.2291496393
301	0.2291144101
302	0.2290819756
303	0.2290464416
304	0.2289987807
305	0.2289583688
306	0.2289132145
307	0.2288594224
308	0.2288202977
309	0.2287741441
310	0.2287455882
311	0.2286883748
312	0.2286500462
313	0.2286128862
314	0.2285812647
315	0.2285426651
316	0.2285112976
317	0.2284698356
318	0.228431507
319	0.2283817628
320	0.2283506494
321	0.228304987
322	0.2282673867
323	0.2282048719
324	0.2281601749
325	0.2281221681
326	0.2280977787
327	0.2280655475
328	0.2280280657
329	0.2279906856
330	0.2279387226
331	0.2279010884
332	0.2278558156
333	0.2278351862
334	0.2278067319
335	0.2278048519
336	0.2277553956
337	0.2277164742
338	0.2276738605
339	0.2276340245
340	0.2275982364
341	0.2275685119
342	0.2275378557
343	0.2274888229
344	0.2274486481
345	0.2274245297
346	0.2273842195
347	0.2273508195
348	0.2273137273
349	0.2272711644
350	0.2272269417
351	0.2271963195
352	0.2271607685
353	0.2271131923
354	0.2270883117
355	0.2270600776
356	0.2270262881
357	0.2269935318
358	0.2269572187
359	0.226922684
360	0.2268878105
361	0.2268557317
362	0.2268068682
363	0.2267770251
364	0.2267460641
365	0.2267090735
366	0.2266699658
367	0.2266420535
368	0.2266087552
369	0.2265733059
370	0.2265719848
371	0.2265357055
372	0.2264826078
373	0.226460217
374	0.2264155539
375	0.2263810022
376	0.2263512099
377	0.2263194698
378	0.2262878313
379	0.2262498584
380	0.2262131557
381	0.2261794001
382	0.2261433411
383	0.2261169701
384	0.2260823168
385	0.2260592993
386	0.2260281012
387	0.2260044062
388	0.2259830655
389	0.2259503261
390	0.2259274272
391	0.2259025635
392	0.2258741262
393	0.2258414715
394	0.2258126784
395	0.2257784825
396	0.2257360551
397	0.2257102091
398	0.2256809588
399	0.2256596689
400	0.2256326203
401	0.2255916495
402	0.2255558954
403	0.2255270346
404	0.2254976657
405	0.225459625
406	0.2254201955
407	0.225384238
408	0.2253435721
409	0.2252998744
410	0.2252664237
411	0.2252350223
412	0.2251951863
413	0.2251566545
414	0.2251284881
415	0.2250827072
416	0.2250386538
417	0.2250047119
418	0.2249713967
419	0.224933881
420	0.2248880154
421	0.224851787
422	0.2248146101
423	0.2247824635
424	0.2247515364
425	0.2247244709
426	0.2246879715
427	0.2246569597
428	0.2246120934
429	0.2245819623
430	0.224540856
431	0.2245078795
432	0.2244715156
433	0.2244257855
434	0.2243900821
435	0.2243592397
436	0.2243209958
437	0.224280821
438	0.2242519772
439	0.2242158334
440	0.2241904278
441	0.2241583151
442	0.2241279469
443	0.2241268968
444	0.2240657031
445	0.2240376553
446	0.2239987847
447	0.2239654187
448	0.2239312905
449	0.2238991269
